time,temp_2m,shortwave_radiation,wind_speed_10m,pressure_msl,cloud_cover
2026-05-14 13:00:00,14.9,870.0,12.8,701.0,40
2026-05-14 14:00:00,13.8,724.0,13.8,699.4,57
2026-05-14 15:00:00,13.7,699.0,12.1,698.7,65
2026-05-14 16:00:00,13.4,528.0,12.1,698.0,64
2026-05-14 17:00:00,12.1,298.0,11.5,697.3,85
2026-05-14 18:00:00,10.2,84.0,10.2,696.7,73
2026-05-14 19:00:00,8.9,1.0,6.4,697.1,48
2026-05-14 20:00:00,8.2,0.0,7.8,697.4,77
2026-05-14 21:00:00,7.9,0.0,6.8,697.5,100
2026-05-14 22:00:00,8.0,0.0,6.0,697.7,100
2026-05-14 23:00:00,8.4,0.0,5.5,697.9,100
2026-05-15 00:00:00,8.8,0.0,5.5,697.8,100
2026-05-15 01:00:00,8.9,0.0,4.3,697.6,100
2026-05-15 02:00:00,8.8,0.0,5.7,696.9,100
2026-05-15 03:00:00,8.7,0.0,5.5,696.5,100
2026-05-15 04:00:00,8.6,0.0,5.1,696.3,100
2026-05-15 05:00:00,8.6,0.0,6.0,696.3,100
2026-05-15 06:00:00,8.4,0.0,6.4,696.2,100
2026-05-15 07:00:00,9.0,14.0,5.6,697.7,100
2026-05-15 08:00:00,9.3,70.0,7.5,698.1,100
2026-05-15 09:00:00,10.8,250.0,8.9,699.2,93
2026-05-15 10:00:00,11.5,353.0,10.0,699.6,97
2026-05-15 11:00:00,12.4,507.0,10.2,699.8,78
2026-05-15 12:00:00,13.5,716.0,9.9,700.0,60
2026-05-15 13:00:00,13.8,798.0,11.3,700.5,59
2026-05-15 14:00:00,13.7,798.0,11.4,699.3,66
2026-05-15 15:00:00,13.5,600.0,11.2,698.3,73
2026-05-15 16:00:00,13.2,437.0,10.7,697.6,63
2026-05-15 17:00:00,12.1,271.0,9.2,697.0,71
2026-05-15 18:00:00,10.8,83.0,7.8,696.8,73
2026-05-15 19:00:00,9.9,1.0,4.8,697.1,88
2026-05-15 20:00:00,9.3,0.0,5.6,697.2,94
2026-05-15 21:00:00,9.0,0.0,5.5,697.6,100
2026-05-15 22:00:00,8.9,0.0,5.8,697.8,100
2026-05-15 23:00:00,8.7,0.0,5.5,697.7,100
2026-05-16 00:00:00,9.0,0.0,5.0,697.6,100
2026-05-16 01:00:00,9.2,0.0,3.8,697.6,100
2026-05-16 02:00:00,9.0,0.0,5.1,696.9,100
2026-05-16 03:00:00,9.0,0.0,5.1,696.2,100
2026-05-16 04:00:00,9.0,0.0,4.8,695.9,100
2026-05-16 05:00:00,9.0,0.0,4.8,696.2,100
2026-05-16 06:00:00,8.7,0.0,4.2,696.5,100
2026-05-16 07:00:00,9.3,27.0,3.8,697.4,100
2026-05-16 08:00:00,9.6,124.0,7.5,698.2,100
2026-05-16 09:00:00,10.4,313.0,8.3,698.9,100
2026-05-16 10:00:00,11.9,546.0,8.6,699.8,99
2026-05-16 11:00:00,12.6,634.0,10.2,699.8,98
2026-05-16 12:00:00,13.2,751.0,10.6,699.6,98
2026-05-16 13:00:00,12.1,776.0,7.8,698.6,99
2026-05-16 14:00:00,11.6,426.0,5.4,697.3,99
2026-05-16 15:00:00,11.1,371.0,5.5,696.3,100
2026-05-16 16:00:00,10.4,152.0,4.1,695.7,100
2026-05-16 17:00:00,10.5,130.0,5.0,695.9,100
2026-05-16 18:00:00,9.6,41.0,6.0,695.4,100
2026-05-16 19:00:00,9.5,0.0,6.2,696.5,100
2026-05-16 20:00:00,9.0,0.0,7.8,696.6,99
2026-05-16 21:00:00,8.6,0.0,7.0,697.0,100
2026-05-16 22:00:00,8.6,0.0,5.1,697.3,100
2026-05-16 23:00:00,8.4,0.0,3.3,697.3,100
2026-05-17 00:00:00,8.5,0.0,4.6,697.1,100
2026-05-17 01:00:00,8.6,0.0,3.5,697.3,100
2026-05-17 02:00:00,8.6,0.0,4.4,696.5,100
2026-05-17 03:00:00,8.4,0.0,4.5,695.7,100
2026-05-17 04:00:00,8.4,0.0,5.3,695.1,100
2026-05-17 05:00:00,8.3,0.0,5.8,695.1,100
2026-05-17 06:00:00,8.3,0.0,4.2,695.3,100
2026-05-17 07:00:00,9.0,14.0,3.6,696.6,100
2026-05-17 08:00:00,9.4,113.0,6.4,697.3,100
2026-05-17 09:00:00,10.3,255.0,7.3,698.3,100
2026-05-17 10:00:00,11.5,444.0,8.7,698.9,100
2026-05-17 11:00:00,12.7,630.0,8.7,699.5,100
2026-05-17 12:00:00,12.7,560.0,8.9,698.8,99
2026-05-17 13:00:00,12.2,598.0,9.5,698.9,100
2026-05-17 14:00:00,12.6,476.0,7.1,697.7,99
2026-05-17 15:00:00,12.8,423.0,7.3,697.5,98
2026-05-17 16:00:00,11.9,275.0,7.7,696.4,97
2026-05-17 17:00:00,10.8,138.0,7.5,695.9,98
2026-05-17 18:00:00,9.7,47.0,6.1,695.8,100
2026-05-17 19:00:00,9.7,1.0,3.1,696.6,100
2026-05-17 20:00:00,9.2,0.0,5.2,696.6,100
2026-05-17 21:00:00,8.7,0.0,6.4,696.6,100
2026-05-17 22:00:00,8.4,0.0,5.6,696.9,100
2026-05-17 23:00:00,8.2,0.0,5.4,696.8,99
